anio_enfr,prov_nombre,grupo_edad_quin,sexo,n_defun_tri,mean_defun_tri,esp_vida,AVP
2013,Buenos Aires,55 a 59,Mujer,176,58.666666666666664,27.36954671297114,1605.6800738276402
2013,Buenos Aires,55 a 59,Varón,272,90.66666666666667,22.76581335691569,2064.100411027023
2013,Buenos Aires,60 a 64,Mujer,319,106.33333333333333,23.081486008232023,2454.331345542005
2013,Buenos Aires,60 a 64,Varón,419,139.66666666666666,18.842402208355736,2631.655508433684
2013,Buenos Aires,65 a 69,Mujer,390,130,19.041912627332664,2475.4486415532465
2013,Buenos Aires,65 a 69,Varón,562,187.33333333333334,15.272104856236956,2860.9743097350565
2013,Buenos Aires,70 a 74,Mujer,487,162.33333333333334,15.220524971165217,2470.798553652487
2013,Buenos Aires,70 a 74,Varón,549,183,12.076120972884306,2209.930138037828
2013,Buenos Aires,75 a 79,Mujer,497,165.66666666666666,11.714380262171206,1940.6823300996964
2013,Buenos Aires,75 a 79,Varón,597,199,9.298225920446056,1850.346958168765
2013,Buenos Aires,80 y más,Mujer,1489,496.3333333333333,7.2709457701241185,3608.812750571604
2013,Buenos Aires,80 y más,Varón,1004,334.6666666666667,5.992080760900239,2005.349694647947
2013,CABA,15 a 19,Mujer,0,0,65.27387185108115,0
2013,CABA,15 a 19,Varón,0,0,59.40089991717423,0
2013,CABA,20 a 24,Mujer,1,0.3333333333333333,60.40297393774405,20.13432464591468
2013,CABA,20 a 24,Varón,0,0,54.65657238289693,0
2013,CABA,25 a 29,Mujer,1,0.3333333333333333,55.56145953057201,18.52048651019067
2013,CABA,25 a 29,Varón,2,0.6666666666666666,50.01971590153033,33.346477267686886
2013,CABA,30 a 34,Mujer,5,1.6666666666666667,50.71508748453657,84.52514580756095
2013,CABA,30 a 34,Varón,2,0.6666666666666666,45.338650136635565,30.225766757757043
2013,CABA,35 a 39,Mujer,1,0.3333333333333333,45.89630877119981,15.298769590399937
2013,CABA,35 a 39,Varón,1,0.3333333333333333,40.649509570707714,13.549836523569237
2013,CABA,40 a 44,Mujer,1,0.3333333333333333,41.140997801826884,13.713665933942295
2013,CABA,40 a 44,Varón,7,2.3333333333333335,36.01442579949483,84.03366019882128
2013,CABA,45 a 49,Mujer,5,1.6666666666666667,36.44056422743235,60.73427371238725
2013,CABA,45 a 49,Varón,19,6.333333333333333,31.426428576026836,199.03404764816995
2013,CABA,50 a 54,Mujer,11,3.6666666666666665,31.849647363574803,116.7820403331076
2013,CABA,50 a 54,Varón,19,6.333333333333333,26.993205867479585,170.95697049403736
2013,CABA,55 a 59,Mujer,18,6,27.36954671297114,164.21728027782683
2013,CABA,55 a 59,Varón,39,13,22.76581335691569,295.95557363990395
2013,CABA,60 a 64,Mujer,13,4.333333333333333,23.081486008232023,100.01977270233876
2013,CABA,60 a 64,Varón,55,18.333333333333332,18.842402208355736,345.44404048652183
2013,CABA,65 a 69,Mujer,40,13.333333333333334,19.041912627332664,253.89216836443552
2013,CABA,65 a 69,Varón,68,22.666666666666668,15.272104856236956,346.16771007470436
2013,CABA,70 a 74,Mujer,47,15.666666666666666,15.220524971165217,238.45489121492173
2013,CABA,70 a 74,Varón,65,21.666666666666668,12.076120972884306,261.64928774582665
2013,CABA,75 a 79,Mujer,73,24.333333333333332,11.714380262171206,285.04991971283266
2013,CABA,75 a 79,Varón,91,30.333333333333332,9.298225920446056,282.0461862535303
2013,CABA,80 y más,Mujer,333,111,7.2709457701241185,807.0749804837772
2013,CABA,80 y más,Varón,228,76,5.992080760900239,455.3981378284182
2013,Catamarca,15 a 19,Mujer,0,0,65.27387185108115,0
2013,Catamarca,15 a 19,Varón,2,0.6666666666666666,59.40089991717423,39.600599944782815
2013,Catamarca,20 a 24,Mujer,0,0,60.40297393774405,0
2013,Catamarca,20 a 24,Varón,0,0,54.65657238289693,0
2013,Catamarca,25 a 29,Mujer,3,1,55.56145953057201,55.56145953057201
2013,Catamarca,25 a 29,Varón,1,0.3333333333333333,50.01971590153033,16.673238633843443
2013,Catamarca,30 a 34,Mujer,0,0,50.71508748453657,0
2013,Catamarca,30 a 34,Varón,0,0,45.338650136635565,0
2013,Catamarca,35 a 39,Mujer,0,0,45.89630877119981,0
2013,Catamarca,35 a 39,Varón,0,0,40.649509570707714,0
2013,Catamarca,40 a 44,Mujer,2,0.6666666666666666,41.140997801826884,27.42733186788459
2013,Catamarca,40 a 44,Varón,4,1.3333333333333333,36.01442579949483,48.019234399326436
2013,Catamarca,45 a 49,Mujer,2,0.6666666666666666,36.44056422743235,24.293709484954896
2013,Catamarca,45 a 49,Varón,5,1.6666666666666667,31.426428576026836,52.37738096004473
2013,Catamarca,50 a 54,Mujer,5,1.6666666666666667,31.849647363574803,53.08274560595801
2013,Catamarca,50 a 54,Varón,5,1.6666666666666667,26.993205867479585,44.98867644579931
2013,Catamarca,55 a 59,Mujer,8,2.6666666666666665,27.36954671297114,72.98545790125637
2013,Catamarca,55 a 59,Varón,9,3,22.76581335691569,68.29744007074707
2013,Catamarca,60 a 64,Mujer,9,3,23.081486008232023,69.24445802469607
2013,Catamarca,60 a 64,Varón,20,6.666666666666667,18.842402208355736,125.61601472237157
2013,Catamarca,65 a 69,Mujer,9,3,19.041912627332664,57.12573788199799
2013,Catamarca,65 a 69,Varón,15,5,15.272104856236956,76.36052428118478
2013,Catamarca,70 a 74,Mujer,15,5,15.220524971165217,76.10262485582608
2013,Catamarca,70 a 74,Varón,21,7,12.076120972884306,84.53284681019014
2013,Catamarca,75 a 79,Mujer,10,3.3333333333333335,11.714380262171206,39.047934207237354
2013,Catamarca,75 a 79,Varón,16,5.333333333333333,9.298225920446056,49.59053824237896
2013,Catamarca,80 y más,Mujer,30,10,7.2709457701241185,72.70945770124118
2013,Catamarca,80 y más,Varón,12,4,5.992080760900239,23.968323043600957
2013,Chaco,15 a 19,Mujer,1,0.3333333333333333,65.27387185108115,21.757957283693717
2013,Chaco,15 a 19,Varón,0,0,59.40089991717423,0
2013,Chaco,20 a 24,Mujer,0,0,60.40297393774405,0
2013,Chaco,20 a 24,Varón,2,0.6666666666666666,54.65657238289693,36.43771492193129
2013,Chaco,25 a 29,Mujer,0,0,55.56145953057201,0
2013,Chaco,25 a 29,Varón,0,0,50.01971590153033,0
2013,Chaco,30 a 34,Mujer,1,0.3333333333333333,50.71508748453657,16.90502916151219
2013,Chaco,30 a 34,Varón,1,0.3333333333333333,45.338650136635565,15.112883378878522
2013,Chaco,35 a 39,Mujer,2,0.6666666666666666,45.89630877119981,30.597539180799874
2013,Chaco,35 a 39,Varón,0,0,40.649509570707714,0
2013,Chaco,40 a 44,Mujer,6,2,41.140997801826884,82.28199560365377
2013,Chaco,40 a 44,Varón,10,3.3333333333333335,36.01442579949483,120.04808599831611
2013,Chaco,45 a 49,Mujer,7,2.3333333333333335,36.44056422743235,85.02798319734215
2013,Chaco,45 a 49,Varón,15,5,31.426428576026836,157.13214288013418
2013,Chaco,50 a 54,Mujer,17,5.666666666666667,31.849647363574803,180.48133506025724
2013,Chaco,50 a 54,Varón,26,8.666666666666666,26.993205867479585,233.94111751815637
2013,Chaco,55 a 59,Mujer,26,8.666666666666666,27.36954671297114,237.20273817908318
2013,Chaco,55 a 59,Varón,29,9.666666666666666,22.76581335691569,220.06952911685164
2013,Chaco,60 a 64,Mujer,35,11.666666666666666,23.081486008232023,269.28400342937357
2013,Chaco,60 a 64,Varón,53,17.666666666666668,18.842402208355736,332.88243901428467
2013,Chaco,65 a 69,Mujer,35,11.666666666666666,19.041912627332664,222.15564731888108
2013,Chaco,65 a 69,Varón,52,17.333333333333332,15.272104856236956,264.7164841747739
2013,Chaco,70 a 74,Mujer,43,14.333333333333334,15.220524971165217,218.16085792003477
2013,Chaco,70 a 74,Varón,55,18.333333333333332,12.076120972884306,221.3955511695456
2013,Chaco,75 a 79,Mujer,48,16,11.714380262171206,187.4300841947393
2013,Chaco,75 a 79,Varón,42,14,9.298225920446056,130.17516288624478
2013,Chaco,80 y más,Mujer,84,28,7.2709457701241185,203.58648156347533
2013,Chaco,80 y más,Varón,62,20.666666666666668,5.992080760900239,123.83633572527162
2013,Chubut,15 a 19,Mujer,0,0,65.27387185108115,0
2013,Chubut,15 a 19,Varón,0,0,59.40089991717423,0
2013,Chubut,20 a 24,Mujer,0,0,60.40297393774405,0
2013,Chubut,20 a 24,Varón,0,0,54.65657238289693,0
2013,Chubut,25 a 29,Mujer,0,0,55.56145953057201,0
2013,Chubut,25 a 29,Varón,1,0.3333333333333333,50.01971590153033,16.673238633843443
2013,Chubut,30 a 34,Mujer,0,0,50.71508748453657,0
2013,Chubut,30 a 34,Varón,1,0.3333333333333333,45.338650136635565,15.112883378878522
2013,Chubut,35 a 39,Mujer,1,0.3333333333333333,45.89630877119981,15.298769590399937
2013,Chubut,35 a 39,Varón,2,0.6666666666666666,40.649509570707714,27.099673047138474
2013,Chubut,40 a 44,Mujer,1,0.3333333333333333,41.140997801826884,13.713665933942295
2013,Chubut,40 a 44,Varón,2,0.6666666666666666,36.01442579949483,24.009617199663218
2013,Chubut,45 a 49,Mujer,1,0.3333333333333333,36.44056422743235,12.146854742477448
2013,Chubut,45 a 49,Varón,5,1.6666666666666667,31.426428576026836,52.37738096004473
2013,Chubut,50 a 54,Mujer,3,1,31.849647363574803,31.849647363574803
2013,Chubut,50 a 54,Varón,14,4.666666666666667,26.993205867479585,125.96829404823806
2013,Chubut,55 a 59,Mujer,9,3,27.36954671297114,82.10864013891342
2013,Chubut,55 a 59,Varón,13,4.333333333333333,22.76581335691569,98.65185787996798
2013,Chubut,60 a 64,Mujer,14,4.666666666666667,23.081486008232023,107.71360137174945
2013,Chubut,60 a 64,Varón,25,8.333333333333334,18.842402208355736,157.02001840296447
2013,Chubut,65 a 69,Mujer,13,4.333333333333333,19.041912627332664,82.51495471844154
2013,Chubut,65 a 69,Varón,14,4.666666666666667,15.272104856236956,71.26982266243913
2013,Chubut,70 a 74,Mujer,19,6.333333333333333,15.220524971165217,96.39665815071304
2013,Chubut,70 a 74,Varón,28,9.333333333333334,12.076120972884306,112.71046241358687
2013,Chubut,75 a 79,Mujer,26,8.666666666666666,11.714380262171206,101.52462893881712
2013,Chubut,75 a 79,Varón,24,8,9.298225920446056,74.38580736356845
2013,Chubut,80 y más,Mujer,58,19.333333333333332,7.2709457701241185,140.57161822239962
2013,Chubut,80 y más,Varón,37,12.333333333333334,5.992080760900239,73.90232938443629
2013,Corrientes,15 a 19,Mujer,1,0.3333333333333333,65.27387185108115,21.757957283693717
2013,Corrientes,15 a 19,Varón,0,0,59.40089991717423,0
2013,Corrientes,20 a 24,Mujer,0,0,60.40297393774405,0
2013,Corrientes,20 a 24,Varón,1,0.3333333333333333,54.65657238289693,18.218857460965644
2013,Corrientes,25 a 29,Mujer,2,0.6666666666666666,55.56145953057201,37.04097302038134
2013,Corrientes,25 a 29,Varón,0,0,50.01971590153033,0
2013,Corrientes,30 a 34,Mujer,1,0.3333333333333333,50.71508748453657,16.90502916151219
2013,Corrientes,30 a 34,Varón,0,0,45.338650136635565,0
2013,Corrientes,35 a 39,Mujer,3,1,45.89630877119981,45.89630877119981
2013,Corrientes,35 a 39,Varón,3,1,40.649509570707714,40.649509570707714
2013,Corrientes,40 a 44,Mujer,4,1.3333333333333333,41.140997801826884,54.85466373576918
2013,Corrientes,40 a 44,Varón,5,1.6666666666666667,36.01442579949483,60.024042999158056
2013,Corrientes,45 a 49,Mujer,7,2.3333333333333335,36.44056422743235,85.02798319734215
2013,Corrientes,45 a 49,Varón,12,4,31.426428576026836,125.70571430410735
2013,Corrientes,50 a 54,Mujer,6,2,31.849647363574803,63.699294727149606
2013,Corrientes,50 a 54,Varón,20,6.666666666666667,26.993205867479585,179.95470578319723
2013,Corrientes,55 a 59,Mujer,19,6.333333333333333,27.36954671297114,173.34046251548386
2013,Corrientes,55 a 59,Varón,32,10.666666666666666,22.76581335691569,242.83534247376735
2013,Corrientes,60 a 64,Mujer,41,13.666666666666666,23.081486008232023,315.4469754458376
2013,Corrientes,60 a 64,Varón,39,13,18.842402208355736,244.95122870862457
2013,Corrientes,65 a 69,Mujer,41,13.666666666666666,19.041912627332664,260.2394725735464
2013,Corrientes,65 a 69,Varón,55,18.333333333333332,15.272104856236956,279.98858903101086
2013,Corrientes,70 a 74,Mujer,46,15.333333333333334,15.220524971165217,233.3813828912
2013,Corrientes,70 a 74,Varón,45,15,12.076120972884306,181.1418145932646
2013,Corrientes,75 a 79,Mujer,53,17.666666666666668,11.714380262171206,206.954051298358
2013,Corrientes,75 a 79,Varón,48,16,9.298225920446056,148.7716147271369
2013,Corrientes,80 y más,Mujer,94,31.333333333333332,7.2709457701241185,227.82296746388903
2013,Corrientes,80 y más,Varón,53,17.666666666666668,5.992080760900239,105.8600934425709
2013,Córdoba,15 a 19,Mujer,1,0.3333333333333333,65.27387185108115,21.757957283693717
2013,Córdoba,15 a 19,Varón,0,0,59.40089991717423,0
2013,Córdoba,20 a 24,Mujer,2,0.6666666666666666,60.40297393774405,40.26864929182936
2013,Córdoba,20 a 24,Varón,2,0.6666666666666666,54.65657238289693,36.43771492193129
2013,Córdoba,25 a 29,Mujer,2,0.6666666666666666,55.56145953057201,37.04097302038134
2013,Córdoba,25 a 29,Varón,2,0.6666666666666666,50.01971590153033,33.346477267686886
2013,Córdoba,30 a 34,Mujer,5,1.6666666666666667,50.71508748453657,84.52514580756095
2013,Córdoba,30 a 34,Varón,0,0,45.338650136635565,0
2013,Córdoba,35 a 39,Mujer,1,0.3333333333333333,45.89630877119981,15.298769590399937
2013,Córdoba,35 a 39,Varón,7,2.3333333333333335,40.649509570707714,94.84885566498467
2013,Córdoba,40 a 44,Mujer,3,1,41.140997801826884,41.140997801826884
2013,Córdoba,40 a 44,Varón,11,3.6666666666666665,36.01442579949483,132.0528945981477
2013,Córdoba,45 a 49,Mujer,14,4.666666666666667,36.44056422743235,170.0559663946843
2013,Córdoba,45 a 49,Varón,25,8.333333333333334,31.426428576026836,261.88690480022365
2013,Córdoba,50 a 54,Mujer,25,8.333333333333334,31.849647363574803,265.41372802979004
2013,Córdoba,50 a 54,Varón,53,17.666666666666668,26.993205867479585,476.8799703254727
2013,Córdoba,55 a 59,Mujer,56,18.666666666666668,27.36954671297114,510.8982053087946
2013,Córdoba,55 a 59,Varón,94,31.333333333333332,22.76581335691569,713.3288185166916
2013,Córdoba,60 a 64,Mujer,72,24,23.081486008232023,553.9556641975686
2013,Córdoba,60 a 64,Varón,135,45,18.842402208355736,847.9080993760081
2013,Córdoba,65 a 69,Mujer,114,38,19.041912627332664,723.5926798386413
2013,Córdoba,65 a 69,Varón,192,64,15.272104856236956,977.4147107991652
2013,Córdoba,70 a 74,Mujer,133,44.333333333333336,15.220524971165217,674.7766070549914
2013,Córdoba,70 a 74,Varón,150,50,12.076120972884306,603.8060486442153
2013,Córdoba,75 a 79,Mujer,138,46,11.714380262171206,538.8614920598754
2013,Córdoba,75 a 79,Varón,180,60,9.298225920446056,557.8935552267634
2013,Córdoba,80 y más,Mujer,340,113.33333333333333,7.2709457701241185,824.0405206140667
2013,Córdoba,80 y más,Varón,232,77.33333333333333,5.992080760900239,463.3875788429518
2013,Entre Ríos,15 a 19,Mujer,1,0.3333333333333333,65.27387185108115,21.757957283693717
2013,Entre Ríos,15 a 19,Varón,1,0.3333333333333333,59.40089991717423,19.800299972391407
2013,Entre Ríos,20 a 24,Mujer,2,0.6666666666666666,60.40297393774405,40.26864929182936
2013,Entre Ríos,20 a 24,Varón,0,0,54.65657238289693,0
2013,Entre Ríos,25 a 29,Mujer,1,0.3333333333333333,55.56145953057201,18.52048651019067
2013,Entre Ríos,25 a 29,Varón,1,0.3333333333333333,50.01971590153033,16.673238633843443
2013,Entre Ríos,30 a 34,Mujer,2,0.6666666666666666,50.71508748453657,33.81005832302438
2013,Entre Ríos,30 a 34,Varón,2,0.6666666666666666,45.338650136635565,30.225766757757043
2013,Entre Ríos,35 a 39,Mujer,1,0.3333333333333333,45.89630877119981,15.298769590399937
2013,Entre Ríos,35 a 39,Varón,1,0.3333333333333333,40.649509570707714,13.549836523569237
2013,Entre Ríos,40 a 44,Mujer,3,1,41.140997801826884,41.140997801826884
2013,Entre Ríos,40 a 44,Varón,1,0.3333333333333333,36.01442579949483,12.004808599831609
2013,Entre Ríos,45 a 49,Mujer,3,1,36.44056422743235,36.44056422743235
2013,Entre Ríos,45 a 49,Varón,7,2.3333333333333335,31.426428576026836,73.32833334406263
2013,Entre Ríos,50 a 54,Mujer,13,4.333333333333333,31.849647363574803,138.0151385754908
2013,Entre Ríos,50 a 54,Varón,14,4.666666666666667,26.993205867479585,125.96829404823806
2013,Entre Ríos,55 a 59,Mujer,22,7.333333333333333,27.36954671297114,200.71000922845502
2013,Entre Ríos,55 a 59,Varón,34,11.333333333333334,22.76581335691569,258.01255137837785
2013,Entre Ríos,60 a 64,Mujer,28,9.333333333333334,23.081486008232023,215.4272027434989
2013,Entre Ríos,60 a 64,Varón,32,10.666666666666666,18.842402208355736,200.98562355579452
2013,Entre Ríos,65 a 69,Mujer,35,11.666666666666666,19.041912627332664,222.15564731888108
2013,Entre Ríos,65 a 69,Varón,58,19.333333333333332,15.272104856236956,295.2606938872478
2013,Entre Ríos,70 a 74,Mujer,46,15.333333333333334,15.220524971165217,233.3813828912
2013,Entre Ríos,70 a 74,Varón,64,21.333333333333332,12.076120972884306,257.6239140881985
2013,Entre Ríos,75 a 79,Mujer,42,14,11.714380262171206,164.00132367039689
2013,Entre Ríos,75 a 79,Varón,51,17,9.298225920446056,158.06984064758294
2013,Entre Ríos,80 y más,Mujer,127,42.333333333333336,7.2709457701241185,307.80337093525435
2013,Entre Ríos,80 y más,Varón,62,20.666666666666668,5.992080760900239,123.83633572527162
2013,Formosa,15 a 19,Mujer,0,0,65.27387185108115,0
2013,Formosa,15 a 19,Varón,1,0.3333333333333333,59.40089991717423,19.800299972391407
2013,Formosa,20 a 24,Mujer,2,0.6666666666666666,60.40297393774405,40.26864929182936
2013,Formosa,20 a 24,Varón,2,0.6666666666666666,54.65657238289693,36.43771492193129
2013,Formosa,25 a 29,Mujer,1,0.3333333333333333,55.56145953057201,18.52048651019067
2013,Formosa,25 a 29,Varón,1,0.3333333333333333,50.01971590153033,16.673238633843443
2013,Formosa,30 a 34,Mujer,1,0.3333333333333333,50.71508748453657,16.90502916151219
2013,Formosa,30 a 34,Varón,2,0.6666666666666666,45.338650136635565,30.225766757757043
2013,Formosa,35 a 39,Mujer,2,0.6666666666666666,45.89630877119981,30.597539180799874
2013,Formosa,35 a 39,Varón,4,1.3333333333333333,40.649509570707714,54.19934609427695
2013,Formosa,40 a 44,Mujer,7,2.3333333333333335,41.140997801826884,95.99566153759606
2013,Formosa,40 a 44,Varón,6,2,36.01442579949483,72.02885159898966
2013,Formosa,45 a 49,Mujer,14,4.666666666666667,36.44056422743235,170.0559663946843
2013,Formosa,45 a 49,Varón,10,3.3333333333333335,31.426428576026836,104.75476192008946
2013,Formosa,50 a 54,Mujer,24,8,31.849647363574803,254.79717890859843
2013,Formosa,50 a 54,Varón,21,7,26.993205867479585,188.9524410723571
2013,Formosa,55 a 59,Mujer,35,11.666666666666666,27.36954671297114,319.3113783179966
2013,Formosa,55 a 59,Varón,42,14,22.76581335691569,318.72138699681966
2013,Formosa,60 a 64,Mujer,65,21.666666666666668,23.081486008232023,500.0988635116939
2013,Formosa,60 a 64,Varón,65,21.666666666666668,18.842402208355736,408.2520478477076
2013,Formosa,65 a 69,Mujer,50,16.666666666666668,19.041912627332664,317.3652104555444
2013,Formosa,65 a 69,Varón,56,18.666666666666668,15.272104856236956,285.0792906497565
2013,Formosa,70 a 74,Mujer,67,22.333333333333332,15.220524971165217,339.9250576893565
2013,Formosa,70 a 74,Varón,69,23,12.076120972884306,277.75078237633903
2013,Formosa,75 a 79,Mujer,71,23.666666666666668,11.714380262171206,277.2403328713852
2013,Formosa,75 a 79,Varón,53,17.666666666666668,9.298225920446056,164.26865792788033
2013,Formosa,80 y más,Mujer,98,32.666666666666664,7.2709457701241185,237.51756182405452
2013,Formosa,80 y más,Varón,68,22.666666666666668,5.992080760900239,135.8204972470721
2013,Jujuy,15 a 19,Mujer,0,0,65.27387185108115,0
2013,Jujuy,15 a 19,Varón,0,0,59.40089991717423,0
2013,Jujuy,20 a 24,Mujer,1,0.3333333333333333,60.40297393774405,20.13432464591468
2013,Jujuy,20 a 24,Varón,0,0,54.65657238289693,0
2013,Jujuy,25 a 29,Mujer,1,0.3333333333333333,55.56145953057201,18.52048651019067
2013,Jujuy,25 a 29,Varón,0,0,50.01971590153033,0
2013,Jujuy,30 a 34,Mujer,0,0,50.71508748453657,0
2013,Jujuy,30 a 34,Varón,0,0,45.338650136635565,0
2013,Jujuy,35 a 39,Mujer,2,0.6666666666666666,45.89630877119981,30.597539180799874
2013,Jujuy,35 a 39,Varón,2,0.6666666666666666,40.649509570707714,27.099673047138474
2013,Jujuy,40 a 44,Mujer,2,0.6666666666666666,41.140997801826884,27.42733186788459
2013,Jujuy,40 a 44,Varón,1,0.3333333333333333,36.01442579949483,12.004808599831609
2013,Jujuy,45 a 49,Mujer,4,1.3333333333333333,36.44056422743235,48.58741896990979
2013,Jujuy,45 a 49,Varón,4,1.3333333333333333,31.426428576026836,41.90190476803578
2013,Jujuy,50 a 54,Mujer,5,1.6666666666666667,31.849647363574803,53.08274560595801
2013,Jujuy,50 a 54,Varón,12,4,26.993205867479585,107.97282346991834
2013,Jujuy,55 a 59,Mujer,15,5,27.36954671297114,136.8477335648557
2013,Jujuy,55 a 59,Varón,19,6.333333333333333,22.76581335691569,144.18348459379936
2013,Jujuy,60 a 64,Mujer,17,5.666666666666667,23.081486008232023,130.79508737998148
2013,Jujuy,60 a 64,Varón,21,7,18.842402208355736,131.89681545849015
2013,Jujuy,65 a 69,Mujer,25,8.333333333333334,19.041912627332664,158.6826052277722
2013,Jujuy,65 a 69,Varón,21,7,15.272104856236956,106.9047339936587
2013,Jujuy,70 a 74,Mujer,19,6.333333333333333,15.220524971165217,96.39665815071304
2013,Jujuy,70 a 74,Varón,16,5.333333333333333,12.076120972884306,64.40597852204962
2013,Jujuy,75 a 79,Mujer,24,8,11.714380262171206,93.71504209736965
2013,Jujuy,75 a 79,Varón,29,9.666666666666666,9.298225920446056,89.88285056431187
2013,Jujuy,80 y más,Mujer,39,13,7.2709457701241185,94.52229501161354
2013,Jujuy,80 y más,Varón,35,11.666666666666666,5.992080760900239,69.90760887716945
2013,La Pampa,15 a 19,Mujer,0,0,65.27387185108115,0
2013,La Pampa,15 a 19,Varón,0,0,59.40089991717423,0
2013,La Pampa,20 a 24,Mujer,0,0,60.40297393774405,0
2013,La Pampa,20 a 24,Varón,0,0,54.65657238289693,0
2013,La Pampa,25 a 29,Mujer,0,0,55.56145953057201,0
2013,La Pampa,25 a 29,Varón,0,0,50.01971590153033,0
2013,La Pampa,30 a 34,Mujer,2,0.6666666666666666,50.71508748453657,33.81005832302438
2013,La Pampa,30 a 34,Varón,0,0,45.338650136635565,0
2013,La Pampa,35 a 39,Mujer,3,1,45.89630877119981,45.89630877119981
2013,La Pampa,35 a 39,Varón,0,0,40.649509570707714,0
2013,La Pampa,40 a 44,Mujer,1,0.3333333333333333,41.140997801826884,13.713665933942295
2013,La Pampa,40 a 44,Varón,1,0.3333333333333333,36.01442579949483,12.004808599831609
2013,La Pampa,45 a 49,Mujer,1,0.3333333333333333,36.44056422743235,12.146854742477448
2013,La Pampa,45 a 49,Varón,1,0.3333333333333333,31.426428576026836,10.475476192008944
2013,La Pampa,50 a 54,Mujer,3,1,31.849647363574803,31.849647363574803
2013,La Pampa,50 a 54,Varón,1,0.3333333333333333,26.993205867479585,8.997735289159861
2013,La Pampa,55 a 59,Mujer,1,0.3333333333333333,27.36954671297114,9.123182237657046
2013,La Pampa,55 a 59,Varón,6,2,22.76581335691569,45.53162671383138
2013,La Pampa,60 a 64,Mujer,4,1.3333333333333333,23.081486008232023,30.775314677642697
2013,La Pampa,60 a 64,Varón,3,1,18.842402208355736,18.842402208355736
2013,La Pampa,65 a 69,Mujer,8,2.6666666666666665,19.041912627332664,50.778433672887104
2013,La Pampa,65 a 69,Varón,11,3.6666666666666665,15.272104856236956,55.99771780620217
2013,La Pampa,70 a 74,Mujer,10,3.3333333333333335,15.220524971165217,50.73508323721739
2013,La Pampa,70 a 74,Varón,13,4.333333333333333,12.076120972884306,52.329857549165325
2013,La Pampa,75 a 79,Mujer,13,4.333333333333333,11.714380262171206,50.76231446940856
2013,La Pampa,75 a 79,Varón,19,6.333333333333333,9.298225920446056,58.88876416282502
2013,La Pampa,80 y más,Mujer,29,9.666666666666666,7.2709457701241185,70.28580911119981
2013,La Pampa,80 y más,Varón,26,8.666666666666666,5.992080760900239,51.931366594468734
2013,La Rioja,15 a 19,Mujer,0,0,65.27387185108115,0
2013,La Rioja,15 a 19,Varón,0,0,59.40089991717423,0
2013,La Rioja,20 a 24,Mujer,0,0,60.40297393774405,0
2013,La Rioja,20 a 24,Varón,0,0,54.65657238289693,0
2013,La Rioja,25 a 29,Mujer,2,0.6666666666666666,55.56145953057201,37.04097302038134
2013,La Rioja,25 a 29,Varón,0,0,50.01971590153033,0
2013,La Rioja,30 a 34,Mujer,0,0,50.71508748453657,0
2013,La Rioja,30 a 34,Varón,0,0,45.338650136635565,0
2013,La Rioja,35 a 39,Mujer,0,0,45.89630877119981,0
2013,La Rioja,35 a 39,Varón,0,0,40.649509570707714,0
2013,La Rioja,40 a 44,Mujer,0,0,41.140997801826884,0
2013,La Rioja,40 a 44,Varón,3,1,36.01442579949483,36.01442579949483
2013,La Rioja,45 a 49,Mujer,1,0.3333333333333333,36.44056422743235,12.146854742477448
2013,La Rioja,45 a 49,Varón,7,2.3333333333333335,31.426428576026836,73.32833334406263
2013,La Rioja,50 a 54,Mujer,5,1.6666666666666667,31.849647363574803,53.08274560595801
2013,La Rioja,50 a 54,Varón,3,1,26.993205867479585,26.993205867479585
2013,La Rioja,55 a 59,Mujer,7,2.3333333333333335,27.36954671297114,63.86227566359933
2013,La Rioja,55 a 59,Varón,10,3.3333333333333335,22.76581335691569,75.8860445230523
2013,La Rioja,60 a 64,Mujer,13,4.333333333333333,23.081486008232023,100.01977270233876
2013,La Rioja,60 a 64,Varón,17,5.666666666666667,18.842402208355736,106.77361251401584
2013,La Rioja,65 a 69,Mujer,13,4.333333333333333,19.041912627332664,82.51495471844154
2013,La Rioja,65 a 69,Varón,15,5,15.272104856236956,76.36052428118478
2013,La Rioja,70 a 74,Mujer,17,5.666666666666667,15.220524971165217,86.24964150326957
2013,La Rioja,70 a 74,Varón,21,7,12.076120972884306,84.53284681019014
2013,La Rioja,75 a 79,Mujer,17,5.666666666666667,11.714380262171206,66.3814881523035
2013,La Rioja,75 a 79,Varón,7,2.3333333333333335,9.298225920446056,21.6958604810408
2013,La Rioja,80 y más,Mujer,22,7.333333333333333,7.2709457701241185,53.3202689809102
2013,La Rioja,80 y más,Varón,7,2.3333333333333335,5.992080760900239,13.981521775433892
2013,Mendoza,15 a 19,Mujer,1,0.3333333333333333,65.27387185108115,21.757957283693717
2013,Mendoza,15 a 19,Varón,0,0,59.40089991717423,0
2013,Mendoza,20 a 24,Mujer,4,1.3333333333333333,60.40297393774405,80.53729858365872
2013,Mendoza,20 a 24,Varón,2,0.6666666666666666,54.65657238289693,36.43771492193129
2013,Mendoza,25 a 29,Mujer,3,1,55.56145953057201,55.56145953057201
2013,Mendoza,25 a 29,Varón,0,0,50.01971590153033,0
2013,Mendoza,30 a 34,Mujer,2,0.6666666666666666,50.71508748453657,33.81005832302438
2013,Mendoza,30 a 34,Varón,1,0.3333333333333333,45.338650136635565,15.112883378878522
